#  Z   N   Fission Yield
  31  47   1.9785060e-04
  31  48   4.4611920e-04
  31  49   6.0207870e-04
  31  50   7.3909220e-04
  31  51   3.1747590e-04
  31  52   1.5956140e-04
  31  53   1.7131850e-05
  31  54   4.7531140e-07
  31  55   3.4502420e-08
  31  56   1.4674160e-09
  31  57   6.9874700e-12
  31  58   5.3726800e-14
  32  37   0.0000000e+00
  32  38   0.0000000e+00
  32  39   0.0000000e+00
  32  40   7.6726500e-14
  32  41   4.7571400e-12
  32  42   3.2109500e-10
  32  43   1.3189497e-08
  32  44   2.3274950e-07
  32  45   2.2750111e-06
  32  46   4.3470120e-05
  32  47   2.6050315e-04
  32  48   1.2188590e-03
  32  49   3.0959046e-03
  32  50   6.4286990e-03
  32  51   6.3734600e-03
  32  52   3.8172570e-03
  32  53   4.2560690e-04
  32  54   1.2087170e-04
  32  55   1.2701720e-05
  32  56   3.7796660e-07
  32  57   7.8259560e-09
  32  58   1.1020600e-10
  32  59   6.6942800e-13
  33  39   0.0000000e+00
  33  40   0.0000000e+00
  33  41   0.0000000e+00
  33  42   2.4516200e-12
  33  43   9.4911900e-11
  33  44   4.7140360e-09
  33  45   2.8284610e-07
  33  46   9.4683450e-06
  33  47   9.1792290e-05
  33  48   8.4307930e-04
  33  49   3.7786570e-03
  33  50   1.3633000e-02
  33  51   2.2309380e-02
  33  52   1.3833570e-02
  33  53   8.4766130e-03
  33  54   3.4695050e-03
  33  55   3.5093510e-04
  33  56   3.5449850e-05
  33  57   2.0904240e-06
  33  58   6.0311180e-08
  33  59   1.6060100e-09
  33  60   2.0998100e-11
  33  61   3.5227600e-14
  33  62   0.0000000e+00
  34  40   0.0000000e+00
  34  41   0.0000000e+00
  34  42   0.0000000e+00
  34  43   3.3673590e-13
  34  44   1.1768000e-10
  34  45   1.4495854e-08
  34  46   5.1151620e-07
  34  47   1.1745431e-05
  34  48   2.2358450e-04
  34  49   1.5115581e-03
  34  50   1.3878460e-02
  34  51   2.4653940e-02
  34  52   4.7109950e-02
  34  53   3.9486450e-02
  34  54   1.9817980e-02
  34  55   5.8807170e-03
  34  56   1.9728510e-03
  34  57   1.5181660e-04
  34  58   1.5691750e-05
  34  59   7.5605030e-07
  34  60   8.7378250e-09
  34  61   2.1223700e-11
  34  62   4.7738500e-13
  35  42   0.0000000e+00
  35  43   0.0000000e+00
  35  44   7.4864500e-13
  35  45   5.2336300e-11
  35  46   5.6817180e-09
  35  47   1.0093373e-06
  35  48   7.4857540e-06
  35  49   2.2443296e-04
  35  50   2.7354760e-03
  35  51   9.9722940e-03
  35  52   2.3113990e-02
  35  53   3.5428080e-02
  35  54   3.8317360e-02
  35  55   8.9057500e-03
  35  56   3.4681850e-03
  35  57   3.3217920e-03
  35  58   8.0629900e-04
  35  59   3.5499130e-05
  35  60   8.2518870e-07
  35  61   3.2689680e-08
  35  62   2.8418500e-09
  35  63   8.4659600e-12
  35  64   4.1791200e-14
  35  65   0.0000000e+00
  36  43   0.0000000e+00
  36  44   0.0000000e+00
  36  45   7.7796300e-14
  36  46   2.1966800e-11
  36  47   1.2110950e-09
  36  48   2.2419260e-07
  36  49   1.0639517e-05
  36  50   1.7315920e-04
  36  51   4.6270590e-03
  36  52   1.6950370e-02
  36  53   2.9564530e-02
  36  54   6.2085790e-02
  36  55   5.4940260e-02
  36  56   2.7968750e-02
  36  57   1.1312540e-02
  36  58   7.6722920e-03
  36  59   8.2802340e-04
  36  60   1.0188650e-04
  36  61   1.4911530e-05
  36  62   3.6925090e-07
  36  63   5.0585760e-09
  36  64   0.0000000e+00
  36  65   0.0000000e+00
  36  66   0.0000000e+00
  37  44   0.0000000e+00
  37  45   0.0000000e+00
  37  46   5.4286200e-15
  37  47   3.8855500e-12
  37  48   1.3222730e-09
  37  49   4.9957120e-08
  37  50   1.4839990e-06
  37  51   3.1580460e-05
  37  52   8.5285030e-04
  37  53   6.2157760e-03
  37  54   1.4867380e-02
  37  55   3.5532000e-02
  37  56   4.5904890e-02
  37  57   1.8230740e-02
  37  58   5.8978120e-03
  37  59   6.6568470e-03
  37  60   2.8246170e-03
  37  61   2.9126836e-04
  37  62   1.9304140e-05
  37  63   2.5994700e-11
  37  64   1.7895100e-13
  37  65   2.6119600e-15
  37  66   5.1148100e-17
  37  67   1.3696100e-19
  37  68   0.0000000e+00
  38  45   0.0000000e+00
  38  46   0.0000000e+00
  38  47   0.0000000e+00
  38  48   6.8639300e-13
  38  49   5.1600100e-11
  38  50   8.3117140e-09
  38  51   1.1295940e-06
  38  52   3.0604360e-05
  38  53   1.8639000e-04
  38  54   2.3376550e-03
  38  55   8.8765920e-03
  38  56   2.9122010e-02
  38  57   4.5428230e-02
  38  58   3.4052840e-02
  38  59   2.5455050e-02
  38  60   1.3319520e-02
  38  61   2.6824010e-03
  38  62   1.9668480e-05
  38  63   7.3842830e-07
  38  64   5.2293460e-08
  38  65   2.7571490e-09
